mission,koi_id,koi_name,koi_time0bk,koi_period,koi_duration,koi_is_planet
TESS,233948455,3612.01,2459445.318445,1.482245,0.066458,1
TESS,233831759,3614.01,2458785.269757,2.970860,0.130083,0
TESS,398912927,3626.01,2458766.790402,19.887534,0.055833,0
TESS,1979500576,3627.01,2458784.456622,2.634273,0.166583,0
TESS,189380158,3630.01,2458785.619295,1.961809,0.114542,1
TESS,429414530,3631.01,2458784.455915,2.634096,0.144875,0
TESS,61205803,3636.01,2458783.984639,4.216691,0.138042,1
TESS,346626688,3666.01,2458810.625573,4.408429,0.136875,1
TESS,9033144,367.01,2458354.289410,4.715020,0.136542,0
TESS,50943163,3672.01,2458810.750472,2.425407,0.138458,0
TESS,77031413,368.01,2458355.195300,1.386650,0.095375,0
TESS,285272237,3681.01,2458814.367864,4.639878,0.123583,1
TESS,28873762,3684.01,2459518.690795,3.105654,0.083292,0
TESS,259506033,3705.01,2458840.414691,1.902658,0.065833,1
TESS,116257066,3728.01,2459545.961039,6.501960,0.128250,0
TESS,9032368,373.01,2458355.679420,1.632000,0.061083,0
TESS,87597187,3740.01,2458838.028588,2.044936,0.113833,0
TESS,286696848,3742.01,2458835.622721,8.927901,0.136583,0
TESS,284747017,3746.01,2458839.923433,1.801270,0.132583,0
TESS,467783290,3753.01,2459521.512909,3.650253,0.104417,0
TESS,445751830,3757.01,2458838.772325,3.438962,0.070042,1
TESS,27244707,3759.01,2458838.180194,1.688286,0.109833,0
TESS,139285736,377.01,2458326.051070,1.550280,0.065458,0
TESS,20892672,378.01,2458356.500880,3.109260,0.104417,0
TESS,220396259,379.01,2458354.709680,0.916770,0.055708,0
TESS,29117085,3790.01,2458846.993395,13.247777,0.137542,0
TESS,393251073,3796.01,2458849.115258,14.985744,0.241667,0
TESS,207084429,381.01,2458356.070680,4.895770,0.103250,0
TESS,229091748,382.01,2458354.591520,0.456800,0.022833,0
TESS,71134735,3824.01,2458867.781094,2.336580,0.104208,0
TESS,8677530,3827.01,2458897.512084,2.914630,0.124042,0
TESS,167418898,383.01,2458335.771470,10.980360,0.076583,0
TESS,155995204,384.01,2458357.583810,9.307340,0.195125,0
TESS,841226527,3843.01,2458883.544637,19.511251,0.162333,0
TESS,149918151,3846.01,2459608.291697,1.540777,0.071625,1
TESS,300810086,385.01,2459174.431448,0.668072,0.035654,0
TESS,1001477809,3864.01,2458904.350933,7.660543,0.184375,0
TESS,92359850,387.01,2459167.712220,4.155000,0.116958,0
TESS,422655579,388.01,2459475.891563,2.903768,0.209009,1
TESS,99330090,3883.01,2458925.120503,7.007893,0.132333,0
TESS,55748194,3885.01,2458923.581192,2.522779,0.090708,0
TESS,271900960,389.01,2458330.370740,13.459130,0.142833,0
TESS,250386181,390.01,2458412.374564,1.470258,0.057390,0
TESS,382391899,391.01,2459169.669461,1.955093,0.074484,1
TESS,139118482,3914.01,2458946.965104,6.713651,0.147542,0
TESS,68035558,3917.01,2458953.314052,8.328977,0.124333,0
TESS,1101909431,3921.01,2458935.789582,23.255612,0.328250,0
TESS,456042145,3924.01,2458980.246552,2.047483,0.131625,0
TESS,435167167,3925.01,2458979.233689,3.033092,0.168458,0
TESS,29960109,393.01,2458411.669420,2.492210,0.066875,0
TESS,335489455,3948.01,2458978.435452,2.117660,0.149625,0
TESS,178155732,396.01,2459120.537697,5.973912,0.130148,1
TESS,178155732,396.02,2459169.271280,3.585290,0.103958,1
TESS,178155732,396.03,2459117.261055,11.230460,0.150042,1
TESS,219379012,397.01,2459168.724537,1.546495,0.045875,0
TESS,155947004,3975.01,2458973.711868,9.425891,0.100250,0
TESS,444523623,3979.01,2458979.930110,2.041659,0.146708,0
TESS,1129033,398.01,2459168.520849,1.360028,0.090220,1
TESS,20303110,3983.01,2458975.507347,3.896152,0.072583,0
TESS,604863428,3985.01,2458981.690526,3.235854,0.157375,0
TESS,452972453,3987.01,2458981.689588,3.235825,0.151208,0
TESS,219388773,399.01,2458412.386626,1.571151,0.055641,0
TESS,420446142,3990.01,2458980.604616,5.842364,0.100667,0
TESS,372505528,3994.01,2458977.165523,3.897414,0.085875,0
TESS,35857242,400.01,2459169.279248,3.634445,0.161292,1
TESS,395773226,4005.01,2459008.270987,3.847166,0.092250,0
TESS,390048041,4006.01,2459006.783724,3.049360,0.147417,0
TESS,259701242,401.01,2459139.772920,2.485480,0.109208,0
TESS,120896927,402.01,2459139.126535,4.755974,0.106124,1
TESS,120896927,402.02,2459118.955569,17.180721,0.087520,1
TESS,10974783,4020.01,2459005.312333,3.217531,0.136958,0
TESS,257567854,403.01,2458411.901592,3.532822,0.143463,1
TESS,387603144,4032.01,2459007.401949,2.456711,0.071500,0
TESS,367913453,4036.01,2459008.757118,2.776163,0.089125,0
TESS,166833457,404.01,2459168.639230,2.962640,0.079570,1
TESS,307956396,4044.01,2459001.284040,4.150880,0.094000,0
TESS,279605855,4048.01,2459007.051404,1.972401,0.101458,0
TESS,176984236,405.01,2459199.325641,1.756090,0.073458,0
TESS,236775063,4052.01,2459008.383184,0.740943,0.045167,0
TESS,224601047,4061.01,2459003.792406,7.208724,0.146083,0
TESS,159334269,4068.01,2459008.761746,1.157839,0.056792,0
TESS,176778112,408.01,2459169.520070,1.336790,0.062000,0
TESS,399444057,4083.01,2459008.356209,2.071480,0.129500,0
TESS,167754523,409.01,2459193.223710,6.799278,0.065833,0
TESS,206466531,410.01,2459139.772040,1.427440,0.082208,0
TESS,237235093,4102.01,2459034.031380,2.683411,0.047750,0
TESS,229976631,4112.01,2459026.448338,10.716356,0.127292,0
TESS,7624182,412.01,2459169.731701,1.109738,0.072375,0
TESS,141616639,4126.01,2459032.680649,3.242874,0.100708,0
TESS,170634116,413.01,2459174.669346,3.662392,0.156957,1
TESS,71396541,4130.01,2459031.311744,6.269716,0.154000,0
TESS,420803693,4134.01,2459033.325227,0.913597,0.051958,0
TESS,257060897,4138.01,2459609.370079,3.660041,0.188000,1
TESS,408729765,4139.01,2459026.649110,4.620078,0.089542,0
TESS,325680697,414.01,2459168.843010,1.824880,0.073208,0
TESS,371711170,4143.01,2459015.247898,9.848219,0.176667,0
TESS,152476657,415.01,2459166.483051,3.611262,0.147406,1
TESS,49899799,416.01,2459163.414770,7.011400,0.200000,0
TESS,339733013,417.01,2458328.378430,5.621620,0.111458,0
TESS,289988797,4178.01,2459576.857352,2.204221,0.042125,0
TESS,178284730,418.01,2459146.100495,2.235987,0.063560,1
TESS,426017070,4181.01,2458354.576309,0.599246,0.092335,0
TESS,424747720,4188.01,2458655.604161,10.281328,0.101729,0
TESS,279251651,419.01,2458654.122394,0.403843,0.044134,0
TESS,408159788,420.01,2459199.050071,2.300698,0.143792,0
TESS,37242226,4207.01,2458488.379945,1.068139,0.086750,0
TESS,94986319,421.01,2459195.308114,16.067522,0.109093,1
TESS,94986319,421.02,2458441.280669,5.197686,0.078378,1
TESS,32408928,4213.01,2459252.322453,1.043523,0.061500,0
TESS,187861378,4216.01,2459251.531855,2.181681,0.159583,0
TESS,114103136,4219.01,2458515.145173,1.147155,0.058458,0
TESS,318054782,4222.01,2459226.922752,0.833571,0.062875,0
TESS,141405814,4225.01,2459250.333738,1.135549,0.109583,0
TESS,319282294,4229.01,2458514.968282,1.138567,0.079042,0
TESS,43647325,423.01,2459176.768453,3.161570,0.130941,1
TESS,126357909,4232.01,2458513.957617,1.224798,0.068542,0
TESS,117979694,424.01,2458438.721010,0.991140,0.067625,0
TESS,169532369,425.01,2458440.311430,3.603640,0.155333,0
TESS,77102895,4256.01,2459303.475037,1.096237,0.097333,0
TESS,74484886,4258.01,2459298.033322,3.850566,0.104125,0
TESS,341272282,4268.01,2459304.022578,0.813312,0.044958,0
TESS,459942762,430.01,2458438.837610,0.586440,0.060042,0
TESS,266843799,4300.01,2459331.490509,0.806277,0.081792,0
TESS,366443426,4304.01,2459550.369653,15.571992,0.213250,1
TESS,366443426,4304.03,2458494.909195,31.718021,0.097193,1
TESS,31374837,431.01,2458440.630295,12.461009,0.138316,1
TESS,31374837,431.02,2458438.375965,0.490059,0.042181,1
TESS,459952217,4314.01,2458448.205642,73.580982,0.089340,0
TESS,7020254,4316.01,2459549.374541,20.273030,0.160917,1
TESS,38686737,432.01,2458439.979610,2.247040,0.113042,0
TESS,143022742,4323.01,2458416.548124,14.676266,0.134669,0
TESS,143022742,4323.02,2458412.896474,21.969258,0.148593,0
TESS,188989177,433.01,2458438.299160,1.174090,0.070875,0
TESS,443658196,4335.01,2459338.248007,4.498955,0.257219,0
TESS,78055054,434.01,2459198.519993,4.388852,0.125767,1
TESS,62301521,4341.01,2458661.048552,18.404333,0.328305,0
TESS,389371332,4346.01,2458494.060524,3.907712,0.396993,0
TESS,300011941,4357.01,2458327.104401,1.814121,0.191692,0
TESS,133505138,4359.01,2459330.394075,2.436085,0.103958,0
TESS,44745077,436.01,2458411.702710,1.875600,0.041208,0
TESS,32499655,437.01,2459197.575826,2.743903,0.062632,1
TESS,343708863,4375.01,2459379.131320,5.968574,0.085792,0
TESS,13021029,439.01,2459175.599762,3.855890,0.164814,1
TESS,379723086,4396.01,2459376.681406,7.439891,0.120417,0
TESS,107728509,4397.01,2459385.728999,2.664618,0.172292,0
TESS,143350972,440.01,2458439.135190,1.081700,0.066167,0
TESS,316916655,441.01,2458440.194480,2.874360,0.079208,0
TESS,1405997635,4414.01,2459385.394880,1.869782,0.113375,0
TESS,70899085,442.01,2459196.115341,4.052037,0.065021,1
TESS,344600402,4423.01,2459385.015588,1.387533,0.098833,0
TESS,271354351,4426.01,2459422.126663,3.904619,0.121404,1
TESS,271042217,4428.01,2459391.972288,1.855919,0.093650,1
TESS,117979897,443.01,2459174.840517,3.310669,0.154308,1
TESS,121660904,4431.01,2459422.843797,4.885360,0.216921,1
TESS,63452790,4434.01,2459392.813779,2.684259,0.115512,1
TESS,122596693,4435.01,2459420.667731,3.525889,0.101579,1
TESS,164786087,4440.01,2459391.080982,4.082930,0.143455,1
TESS,158388163,4445.01,2459394.538038,4.225444,0.111083,1
TESS,137899948,4446.01,2459420.803667,2.455150,0.075171,1
TESS,138359318,4448.01,2459420.510139,1.018688,0.061737,1
TESS,48217457,4454.01,2459422.767820,3.120348,0.099910,1
TESS,138644215,4455.01,2459420.580429,1.544992,0.055445,1
TESS,27774415,4456.01,2459422.773399,4.942680,0.143390,1
TESS,299220166,4457.01,2459390.717370,3.217706,0.074476,1
TESS,268604331,4466.01,2459423.837136,5.013122,0.196272,1
TESS,48506505,4467.01,2459420.812052,7.794875,0.034735,1
TESS,75262942,4469.01,2459421.461793,2.663903,0.073279,1
TESS,256364928,4470.01,2459444.279978,2.218571,0.062792,1
TESS,27318774,4471.01,2459422.910368,3.242477,0.128836,1
TESS,63211674,4472.01,2459422.501343,8.603816,0.340701,1
TESS,122441491,4473.01,2459420.412953,3.797316,0.097200,1
TESS,264508014,4474.01,2459422.512044,3.310610,0.050662,1
TESS,159098316,4475.01,2459422.607769,3.578972,0.136597,1
TESS,399794420,4476.01,2459421.077646,1.594634,0.107751,1
TESS,1528696,448.01,2458438.402842,0.882062,0.023999,1
TESS,377873569,4480.01,2459421.139510,3.849829,0.098356,1
TESS,27990610,4482.01,2459420.242855,2.816989,0.107925,1
TESS,209752908,4483.01,2459420.280786,1.752473,0.085968,1
TESS,137903329,4485.01,2459423.155978,7.334900,0.124259,1
TESS,99224131,4486.01,2459443.774049,2.691583,0.171458,1
TESS,269269546,4488.01,2459424.384294,4.453472,0.104749,1
TESS,267572272,4489.01,2459421.488053,2.797417,0.097560,1
TESS,139528693,449.01,2459175.589610,2.175173,0.199662,1
TESS,268924036,4490.01,2459421.599763,2.052839,0.085335,1
TESS,305943739,4498.01,2459441.270166,5.307346,0.154750,0
TESS,239372503,4502.01,2459444.109839,1.710429,0.053125,0
TESS,257605131,451.01,2458416.634939,16.364873,0.168660,1
TESS,257605131,451.02,2458410.999327,1.858662,0.085524,1
TESS,257605131,451.03,2458411.806253,9.191079,0.127320,1
TESS,243014114,4512.01,2459489.959992,19.562436,0.274625,1
TESS,436875934,4514.01,2459519.896312,2.753599,0.089208,1
TESS,85593751,4516.01,2459450.010664,3.722656,0.108125,1
TESS,301289516,4517.01,2459448.316003,1.208912,0.049973,1
TESS,398572544,4518.01,2459449.184766,3.408616,0.138276,1
TESS,139733308,452.01,2459174.695544,4.763395,0.125326,1
TESS,404243877,4520.01,2459448.614456,3.204709,0.127936,1
TESS,439842788,4521.01,2459450.366950,3.071859,0.066731,1
TESS,369480087,4522.01,2459447.841312,0.364322,0.008836,0
TESS,427332229,4523.01,2459449.259719,2.718662,0.100700,1
TESS,36592530,4525.01,2459449.428977,2.483931,0.078834,1
TESS,39926974,4526.01,2459448.654225,2.260266,0.042098,1
TESS,376981340,4528.01,2459448.108233,4.024971,0.105923,0
TESS,452808876,453.01,2458438.965870,2.705820,0.207000,1
TESS,35022727,4530.01,2459523.702940,3.652821,0.111500,1
TESS,262662119,4531.01,2459463.724715,4.533462,0.150792,1
TESS,376939759,4532.01,2459493.040290,5.817599,0.118542,1
TESS,418761354,4533.01,2459494.881247,2.174767,0.072458,1
TESS,437704321,4534.01,2459470.846025,2.849282,0.079458,1
TESS,26017005,4535.01,2459502.400339,4.098377,0.099178,1
TESS,380907135,4536.01,2459474.392710,4.046066,0.204910,1
TESS,262715204,4538.01,2459457.792170,7.138561,0.102875,1
TESS,262715204,4538.02,2459468.742204,3.471564,0.088750,1
TESS,102264230,4539.01,2459470.147334,4.159149,0.147500,1
TESS,435339847,4544.01,2459498.028282,8.200079,0.099708,1
TESS,610976842,4545.01,2459464.205937,4.024887,0.098708,1
TESS,206284139,4547.01,2459468.229719,3.002622,0.149792,1
TESS,98796344,455.01,2459168.295274,5.358776,0.057074,1
TESS,77228304,456.01,2458410.950640,0.336826,0.036805,0
TESS,137402055,4570.01,2459391.460981,1.973683,0.087534,1
TESS,48451130,4571.01,2459413.718798,30.364106,0.248706,1
TESS,138364831,4577.01,2459391.102441,1.626058,0.106608,1
TESS,27769688,4579.01,2458733.305029,88.495683,0.311851,1
TESS,273231214,4581.01,2458719.361769,22.343033,0.272201,1
TESS,103604037,4583.01,2459390.798699,19.520239,0.170669,0
TESS,120255950,4584.01,2459399.637309,31.582082,0.087334,1
TESS,137683938,4587.01,2459393.660496,3.289746,0.060579,1
TESS,164458714,4589.01,2458687.968501,17.833474,0.193801,1
TESS,122785299,4592.01,2459392.154847,8.881981,0.100656,1
TESS,399954349,4593.01,2458689.581164,7.834465,0.119876,1
TESS,158555987,4594.01,2458687.920182,5.546122,0.115410,1
TESS,159725995,4595.01,2459394.249070,3.774526,0.186538,1
TESS,9804616,460.01,2458411.065871,0.516835,0.039017,0
TESS,27039476,4604.01,2459496.921217,2.225453,0.070875,1
TESS,68577662,4606.01,2459522.948827,11.168404,0.223083,1
TESS,97735908,4612.01,2459549.474338,4.113769,0.205875,1
TESS,284326455,4618.01,2459544.379501,3.799845,0.059500,1
TESS,293457754,4621.01,2459478.638460,4.519512,0.131074,1
TESS,56399553,4623.01,2459502.039849,3.258704,0.092710,1
TESS,84339983,4624.01,2459548.173846,2.790839,0.070625,1
TESS,404421005,4628.01,2458575.158194,6.326680,0.084628,1
TESS,176831592,463.01,2459169.218140,2.534050,0.081000,0
TESS,337129672,4635.01,2459448.748501,49.107705,0.122510,0
TESS,405484221,4636.01,2459454.509040,42.828915,0.096869,0
TESS,398733009,464.01,2459116.382318,0.818567,0.040874,0
TESS,257774438,4648.01,2459461.175924,15.394886,0.153425,1
TESS,270380593,465.01,2459449.900242,3.836142,0.099731,1
TESS,4616072,466.01,2459201.891355,4.187615,0.125293,1
TESS,71401634,4669.01,2459169.548716,0.247668,0.016708,0
TESS,20178111,467.01,2459198.702400,1.734422,0.096667,0
TESS,33521996,468.01,2459220.820401,3.325270,0.085576,1
TESS,449197624,4682.01,2459187.795987,6.793481,0.076000,0
TESS,264460005,4683.01,2459194.816461,3.092921,0.093667,0
TESS,33692729,469.01,2458474.569581,13.630802,0.180944,1
TESS,47911178,471.01,2459223.302264,3.585708,0.112800,1
TESS,268372005,4715.01,2459214.764692,6.427416,0.053208,0
TESS,52640302,473.01,2459229.489430,1.573285,0.101189,1
TESS,59843967,474.01,2459226.055440,2.516726,0.107900,1
TESS,170102285,477.01,2459230.323550,2.944428,0.101258,1
TESS,172464366,478.01,2458470.046418,2.921685,0.132413,0
TESS,306362738,479.01,2459221.888774,2.781738,0.089618,1
TESS,126772538,4808.01,2459251.604328,1.470060,0.090833,0
TESS,339672028,481.01,2459317.470427,10.331156,0.237026,1
TESS,365639282,482.01,2458472.412790,10.871700,0.122665,0
TESS,332630868,4827.01,2458525.417575,736.560149,0.174292,0
TESS,268439377,4829.01,2459279.259801,0.985537,0.049167,0
TESS,393414358,483.01,2458469.697072,4.378081,0.224587,1
TESS,427348923,484.01,2459196.648037,4.728681,0.188875,0
TESS,80029842,4840.01,2459279.306422,2.399288,0.106042,0
TESS,418971787,4846.01,2459277.893321,1.063818,0.132958,0
TESS,427352241,485.01,2459198.437811,1.266715,0.071333,0
TESS,452866790,488.01,2459228.978094,1.197996,0.042227,1
TESS,455096220,489.01,2459250.846246,3.646661,0.163438,1
TESS,455135327,490.01,2459250.777773,2.810600,0.093015,1
TESS,358072664,4902.01,2459327.066970,4.193494,0.078042,0
TESS,468987719,491.01,2459573.337904,3.332681,0.130667,1
TESS,454069765,4916.01,2459326.617962,4.119704,0.189458,1
TESS,17746821,492.01,2459573.381409,3.122024,0.142083,1
TESS,292797572,4934.01,2459355.677383,2.801351,0.225208,0
TESS,319783554,4946.01,2459357.232388,1.819376,0.123750,0
TESS,22529346,495.01,2459251.853986,1.274925,0.114333,1
TESS,406443564,4964.01,2459359.320018,1.116715,0.075708,0
TESS,108645766,497.01,2458492.914449,2.974175,0.126318,0
TESS,134537478,501.01,2459252.535529,1.710053,0.074583,1
TESS,186812530,503.01,2459573.196069,3.677355,0.061875,1
TESS,219164808,504.01,2459358.890413,1.677306,0.098000,0
TESS,268644785,505.01,2459299.865444,3.329465,0.167180,1
TESS,274138511,506.01,2458492.500001,2.774207,0.099732,0
TESS,243244680,5065.01,2459575.851873,19.492147,0.148667,1
TESS,117275513,5067.01,2459573.632496,4.688629,0.110083,1
TESS,366631954,5068.01,2459576.006652,4.736968,0.109458,1
TESS,307733361,5071.01,2459577.921318,1.673903,0.056000,1
TESS,7059054,5072.01,2459570.493415,5.185755,0.085042,1
TESS,6893917,5074.01,2459576.319220,3.080185,0.134708,1
TESS,23113034,5075.01,2459522.980341,0.856742,0.052208,0
TESS,69672493,5079.01,2459523.002720,1.492363,0.064083,0
TESS,425206121,508.01,2459222.789720,4.611733,0.169375,1
TESS,17409453,5080.01,2459523.430954,9.726703,0.183208,1
TESS,203214138,5081.01,2459546.250355,5.169893,0.082167,1
TESS,5882269,5083.01,2459542.114313,4.794875,0.086125,1
TESS,178217113,5086.01,2459573.807852,2.995637,0.094625,1
TESS,18310799,5087.01,2459491.497848,17.307018,0.143417,1
TESS,330687113,5089.01,2459574.716448,5.113859,0.098375,1
TESS,453211454,509.01,2459563.388598,9.058859,0.138167,1
TESS,453211454,509.02,2459231.828048,21.401654,0.224364,1
TESS,184892124,5090.01,2459552.222387,1.982907,0.050079,1
TESS,63189173,5093.01,2459574.550390,2.298383,0.080417,1
TESS,19028197,5094.01,2459577.278774,3.336686,0.074167,1
TESS,434226736,5095.01,2459501.774068,3.484753,0.029883,1
TESS,26826078,5096.01,2459577.924167,2.875303,0.065958,1
TESS,203214081,5097.01,2459572.278024,5.745995,0.049375,1
TESS,14770122,5098.01,2459574.804053,3.543889,0.166292,1
TESS,366410512,5101.01,2459558.523759,10.136735,0.209542,1
TESS,440777904,511.01,2459572.084574,3.355250,0.147792,1
TESS,203289099,5111.01,2459548.775666,3.355720,0.067000,1
TESS,75427473,5119.01,2459548.986970,1.471134,0.123417,0
TESS,366568760,5121.01,2459546.498090,8.407169,0.210500,1
TESS,332022997,5123.01,2459550.358225,3.280960,0.079042,1
TESS,332022997,5123.02,2459572.871765,8.438836,0.088708,1
TESS,306902029,5124.01,2459549.901817,1.075457,0.076333,0
TESS,431999925,513.01,2458492.930070,1.445433,0.153514,0
TESS,312221462,5133.01,2459507.390544,30.440860,0.191083,0
TESS,175236511,5136.01,2459550.096564,7.809205,0.141375,1
TESS,38087018,5138.01,2459552.134438,1.729023,0.070364,1
TESS,366576758,514.01,2459532.414255,11.403652,0.144848,1
TESS,350020859,5141.01,2459556.003033,11.818606,0.230518,1
TESS,393495970,5142.01,2459576.373848,1.755405,0.068875,1
TESS,380619414,5144.01,2459553.605072,2.655671,0.108719,1
TESS,281885301,5145.01,2459554.042178,7.917868,0.131117,1
TESS,173103335,5146.01,2459528.168667,10.054178,0.088783,1
TESS,40954422,5150.01,2459443.506857,1.757833,0.134750,0
TESS,388811663,5155.01,2459495.564449,9.794012,0.112375,1
TESS,60286662,5162.01,2459572.874426,8.562441,0.125250,1
TESS,115010361,5163.01,2459550.851079,15.465866,0.131958,1
TESS,6892385,5164.01,2459578.481006,8.266976,0.138917,1
TESS,363548415,5168.01,2459575.551944,6.771341,0.118167,1
TESS,308307606,517.01,2458496.577842,15.002630,0.102150,0
TESS,330690135,5170.01,2459558.616394,14.760965,0.202673,1
TESS,98669309,5173.01,2459552.707286,4.003577,0.087326,1
TESS,149969625,5178.01,2459560.412570,14.066601,0.112827,1
TESS,28643432,5184.01,2459418.221331,2.275139,0.086958,0
TESS,218795833,519.01,2458491.871966,1.265245,0.054911,1
TESS,193628179,5198.01,2459415.348922,3.262347,0.121250,0
TESS,93125144,523.01,2458472.959693,9.911020,0.124237,0
TESS,105387356,5231.01,2459445.816359,1.516305,0.150792,0
TESS,365690646,524.01,2458471.143375,12.983175,0.063649,0
TESS,295807723,5246.01,2459445.219280,0.697222,0.045625,0
TESS,326347927,5260.01,2459445.564135,7.261733,0.260750,0
TESS,312899686,5266.01,2459443.031522,4.413864,0.099458,0
TESS,403693875,528.01,2458469.705671,3.524465,0.129332,0
TESS,438490744,529.01,2458468.495800,1.665878,0.206531,0
TESS,387690507,530.01,2459530.543507,6.387568,0.105791,1
TESS,302895996,531.01,2458468.847149,0.567995,0.058703,0
TESS,144700903,532.01,2458470.576303,2.326811,0.069546,1
TESS,281909674,534.01,2458470.816720,4.035044,0.118859,1
TESS,280210963,535.01,2459203.486894,2.828039,0.109233,1
TESS,234825296,536.01,2458473.382195,9.243230,0.100191,1
TESS,366602797,5361.01,2459523.395332,1.357434,0.096458,0
TESS,234112540,537.01,2459205.316448,4.037901,0.122213,1
TESS,9155187,5373.01,2459582.167296,4.187837,0.124608,1
TESS,20096620,5374.01,2459580.063121,2.916400,0.136950,1
TESS,237751146,538.01,2459203.397714,1.669769,0.083772,0
TESS,165297570,5384.01,2459610.390465,2.989509,0.139600,1
TESS,200322593,540.01,2459175.141647,1.239153,0.020366,1
TESS,53593457,543.01,2458468.332102,0.530893,0.079591,0
TESS,37168957,545.01,2459203.608483,1.900086,0.096076,1
TESS,36440357,546.01,2459211.466410,9.201650,0.184656,1
TESS,36352297,547.01,2459211.478874,1.508963,0.098875,1
TESS,42821097,548.01,2459205.242785,3.897120,0.201079,1
TESS,32830028,549.01,2458468.344415,0.516278,0.023567,0
TESS,311183180,550.01,2459168.324910,13.249810,0.137458,0
TESS,311183180,550.02,2458447.398548,10.043245,0.129158,0
TESS,192826603,551.01,2459203.149174,2.647305,0.050470,1
TESS,44737596,552.01,2458413.060435,2.788654,0.078751,1
TESS,374180079,5520.01,2459267.652761,14.698913,0.164749,1
TESS,374180079,5520.02,2459263.364625,19.484826,0.200892,1
TESS,443616612,5523.02,2459281.409498,3.471142,0.104219,1
TESS,277833995,5524.01,2458518.119364,2.298014,0.042784,1
TESS,458686847,5528.01,2459230.014038,1.291597,0.048120,1
TESS,366411016,5529.01,2459235.715070,8.864838,0.065108,1
TESS,161477033,553.01,2458443.221518,14.058151,0.146443,0
TESS,176868951,5534.01,2459280.987908,0.369312,0.042154,1
TESS,411697517,5535.01,2459174.346454,3.386417,0.118933,1
TESS,170849515,555.01,2458438.147508,1.941637,0.080506,1
TESS,59003115,556.01,2458439.075900,2.294185,0.114615,0
TESS,207110080,558.01,2459133.407241,14.572899,0.106765,1
TESS,209459275,559.01,2459166.185995,6.983907,0.211500,1
TESS,101011575,560.01,2458517.690108,6.398060,0.088841,1
TESS,101011575,560.02,2458533.620329,18.879744,0.151076,1
TESS,377064495,561.01,2459561.825742,10.778773,0.145292,1
TESS,377064495,561.02,2459279.794767,0.446569,0.056373,1
TESS,377064495,561.03,2458521.854471,16.357385,0.161294,1
TESS,413248763,562.01,2459272.675887,3.930597,0.053763,1
TESS,1003831,564.01,2459251.312150,1.651147,0.039242,1
TESS,1133072,566.01,2458517.531592,0.846542,0.100368,0
TESS,13349647,567.01,2459250.291252,1.537365,0.077483,1
TESS,123482865,569.01,2459270.500253,6.556208,0.096417,1
TESS,270468559,571.01,2459577.802736,4.641837,0.155042,1
TESS,315002523,574.01,2459278.171365,3.302391,0.211794,1
TESS,386435344,575.01,2459230.890563,19.372105,0.128580,0
TESS,408310006,576.01,2459270.174213,5.443534,0.149370,1
TESS,423275733,578.01,2459278.251179,2.052868,0.109171,1
TESS,287474726,582.01,2459230.051423,3.744201,0.145853,0
TESS,74482749,584.01,2459281.764753,1.260215,0.074288,0
TESS,412961700,589.01,2459230.345915,2.518575,0.091336,0
TESS,270841724,590.01,2458522.023590,18.903720,0.377792,0
TESS,146261607,591.01,2459262.045754,8.491512,0.251458,0
TESS,128463355,593.01,2458493.085090,13.908600,0.124458,0
TESS,287329267,595.01,2458331.947330,7.643480,0.115500,0
TESS,144956678,596.01,2459228.947101,1.513600,0.101670,0
TESS,146208651,597.01,2458519.223430,6.522400,0.109583,0
TESS,81429971,598.01,2459231.294700,3.042692,0.207595,0
TESS,145982812,599.01,2458518.469300,0.829670,0.073125,0
TESS,134396419,600.01,2458491.920940,4.365390,0.101125,0
TESS,145027461,604.01,2458492.726550,1.072420,0.083167,0
TESS,122262940,606.01,2458519.946080,2.003370,0.128792,0
TESS,153651591,607.01,2459230.769216,2.145632,0.090334,0
TESS,80275202,610.01,2458495.341810,3.664650,0.115000,0
TESS,118021229,614.01,2458518.281400,0.885010,0.067583,0
TESS,141227133,617.01,2458518.700040,2.422320,0.119708,0
TESS,267527924,619.01,2458492.851700,1.808190,0.115958,0
TESS,101395259,623.01,2458523.942997,15.151486,0.124202,0
TESS,399870368,624.01,2459197.007544,2.744321,0.142542,1
TESS,379929661,625.01,2459242.559429,4.786955,0.206667,1
TESS,65412605,626.01,2459250.299986,4.401044,0.197792,1
TESS,365781372,627.01,2458469.224080,1.138890,0.089750,0
TESS,281408474,628.01,2458469.235200,3.407600,0.153750,1
TESS,293853437,629.01,2459204.254985,8.717961,0.263924,1
TESS,97158538,631.01,2459229.708439,2.595075,0.033005,0
TESS,349790953,632.01,2459387.579573,1.552110,0.112458,0
TESS,348755723,633.01,2458517.809802,4.503645,0.082221,0
TESS,344926234,634.01,2458517.428167,0.493590,0.064412,0
TESS,286132427,635.01,2458517.435940,0.493379,0.062500,0
TESS,146463781,636.01,2458517.476816,0.417921,0.076831,0
TESS,78154865,638.01,2458517.427930,0.493826,0.048442,0
TESS,82362447,639.01,2458517.560677,2.819817,0.275470,0
TESS,147977348,640.01,2459205.304175,5.003775,0.152200,1
TESS,432008938,643.01,2458522.349321,9.653456,0.167057,0
TESS,157568289,645.01,2458468.736790,1.840510,0.193417,0
TESS,238197709,646.01,2459184.759271,13.725252,0.132059,0
TESS,78672342,648.01,2458471.301720,2.976380,0.133833,0
TESS,349373192,650.01,2458326.315280,0.769830,0.115583,0
TESS,22221375,652.01,2459272.445528,3.984677,0.101488,1
